timestamp,people_count,crowd_level
2025-11-12 12:22:07.984300,36,High
2025-11-12 12:22:08.209327,35,High
2025-11-12 12:22:08.441363,35,High
2025-11-12 12:22:08.680219,35,High
2025-11-12 12:22:08.890138,34,High
2025-11-12 12:22:09.167921,31,High
2025-11-12 12:22:09.391350,31,High
2025-11-12 12:22:09.581051,32,High
2025-11-12 12:22:09.791951,30,High
2025-11-12 12:22:09.987504,32,High
2025-11-12 12:22:10.216122,34,High
2025-11-12 12:22:10.389144,33,High
2025-11-12 12:22:10.559275,36,High
2025-11-12 12:22:10.765645,38,High
2025-11-12 12:22:10.928858,35,High
2025-11-12 12:22:11.087540,33,High
2025-11-12 12:22:11.292012,35,High
2025-11-12 12:22:11.475487,33,High
2025-11-12 12:22:11.653966,34,High
2025-11-12 12:22:11.851342,35,High
2025-11-12 12:22:12.073794,37,High
2025-11-12 12:22:12.347931,36,High
2025-11-12 12:22:12.559399,36,High
2025-11-12 12:22:12.776216,36,High
2025-11-12 12:22:12.971320,40,High
2025-11-12 12:22:13.165959,41,High
2025-11-12 12:22:13.384032,37,High
2025-11-12 12:22:13.581629,38,High
2025-11-12 12:22:13.797155,40,High
2025-11-12 12:22:14.021697,37,High
2025-11-12 12:22:14.213595,39,High
2025-11-12 12:22:14.419272,37,High
2025-11-12 12:22:14.675491,38,High
2025-11-12 12:22:14.904964,38,High
2025-11-12 12:22:15.094402,36,High
2025-11-12 12:22:15.261413,39,High
2025-11-12 12:22:15.451252,36,High
2025-11-12 12:22:15.669152,37,High
2025-11-12 12:22:15.906387,36,High
2025-11-12 12:22:16.070987,36,High
2025-11-12 12:22:16.244221,39,High
2025-11-12 12:22:16.429166,37,High
2025-11-12 12:22:16.620775,35,High
2025-11-12 12:22:16.817491,36,High
2025-11-12 12:22:17.018720,39,High
2025-11-12 12:22:17.219941,38,High
2025-11-12 12:22:17.546255,38,High
2025-11-12 12:22:17.785598,41,High
2025-11-12 12:22:18.098027,42,High
2025-11-12 12:22:18.453076,40,High
2025-11-12 12:22:18.658553,41,High
2025-11-12 12:22:18.856426,42,High
2025-11-12 12:22:19.056485,41,High
2025-11-12 12:22:19.264574,40,High
2025-11-12 12:22:19.487470,40,High
2025-11-12 12:22:19.681711,37,High
2025-11-12 12:22:19.887674,41,High
2025-11-12 12:22:20.084698,38,High
2025-11-12 12:22:20.306026,38,High
2025-11-12 12:22:20.565858,38,High
2025-11-12 12:22:20.784637,37,High
2025-11-12 12:22:21.067417,36,High
2025-11-12 12:22:21.327928,38,High
2025-11-12 12:22:21.560825,38,High
2025-11-12 12:22:21.752608,40,High
2025-11-12 12:22:21.960910,38,High
2025-11-12 12:22:22.172210,37,High
2025-11-12 12:22:22.381109,37,High
2025-11-12 12:22:22.615923,35,High
2025-11-12 12:22:22.811466,35,High
2025-11-12 12:22:23.063769,36,High
2025-11-12 12:22:23.231836,35,High
2025-11-12 12:22:23.541689,37,High
2025-11-12 12:22:23.981487,37,High
2025-11-12 12:22:24.424731,35,High
2025-11-12 12:22:24.630606,38,High
2025-11-12 12:22:24.835311,37,High
2025-11-12 12:22:25.021422,38,High
2025-11-12 12:22:25.197957,36,High
2025-11-12 12:22:25.363372,35,High
2025-11-12 12:22:25.548799,33,High
2025-11-12 12:22:25.762025,35,High
2025-11-12 12:22:25.959434,32,High
2025-11-12 12:22:26.163659,32,High
2025-11-12 12:22:26.387712,33,High
2025-11-12 12:22:26.596405,32,High
2025-11-12 12:22:26.856322,33,High
2025-11-12 12:22:27.025463,31,High
2025-11-12 12:22:27.193575,34,High
2025-11-12 12:22:27.372081,32,High
2025-11-12 12:22:27.520367,30,High
2025-11-12 12:22:27.649085,29,High
2025-11-12 12:22:27.800762,28,High
2025-11-12 12:22:27.921143,30,High
2025-11-12 12:22:28.046976,32,High
2025-11-12 12:22:28.185395,33,High
2025-11-12 12:22:28.358134,32,High
2025-11-12 12:22:28.551575,35,High
2025-11-12 12:22:28.749820,37,High
2025-11-12 12:22:28.918933,36,High
2025-11-12 12:22:29.123200,38,High
2025-11-12 12:22:29.345438,33,High
2025-11-12 12:22:29.600513,35,High
2025-11-12 12:22:29.803129,34,High
2025-11-12 12:22:30.008714,32,High
2025-11-12 12:22:30.187476,33,High
2025-11-12 12:22:30.396051,31,High
2025-11-12 12:22:30.580315,31,High
2025-11-12 12:22:30.768735,32,High
2025-11-12 12:22:30.973936,32,High
2025-11-12 12:22:31.160205,31,High
2025-11-12 12:22:31.352679,31,High
2025-11-12 12:22:31.534521,33,High
2025-11-12 12:22:31.693580,30,High
2025-11-12 12:22:31.895943,33,High
2025-11-12 12:22:32.110311,28,High
2025-11-12 12:22:32.327170,30,High
2025-11-12 12:22:32.634547,30,High
2025-11-12 12:22:32.841693,31,High
2025-11-12 12:22:33.020168,30,High
2025-11-12 12:22:33.223476,29,High
2025-11-12 12:22:33.409122,30,High
2025-11-12 12:22:33.587997,30,High
2025-11-12 12:22:33.788270,30,High
2025-11-12 12:22:33.945426,30,High
2025-11-12 12:22:34.098191,30,High
2025-11-12 12:22:34.250446,28,High
2025-11-12 12:22:34.436155,29,High
2025-11-12 12:22:34.636962,29,High
2025-11-12 12:22:34.832074,30,High
2025-11-12 12:22:35.010034,30,High
2025-11-12 12:22:35.200989,29,High
2025-11-12 12:22:35.423811,26,High
2025-11-12 12:22:35.853208,29,High
2025-11-12 12:22:36.240469,30,High
2025-11-12 12:22:36.540189,28,High
2025-11-12 12:22:36.838187,30,High
2025-11-12 12:22:37.031398,29,High
2025-11-12 12:22:37.277451,29,High
2025-11-12 12:22:37.475791,31,High
2025-11-12 12:22:37.741350,30,High
2025-11-12 12:22:37.942915,30,High
2025-11-12 12:22:38.145521,30,High
2025-11-12 12:22:38.366889,30,High
2025-11-12 12:22:38.573158,29,High
2025-11-12 12:22:38.830017,30,High
2025-11-12 12:22:39.045920,28,High
2025-11-12 12:22:39.277920,29,High
2025-11-12 12:22:39.476606,29,High
2025-11-12 12:22:39.692522,29,High
2025-11-12 12:22:39.903235,29,High
2025-11-12 12:22:40.086333,30,High
2025-11-12 12:22:40.307239,29,High
2025-11-12 12:22:40.487575,28,High
2025-11-12 12:22:40.695143,30,High
2025-11-12 12:22:40.921304,30,High
2025-11-12 12:22:41.130281,27,High
2025-11-12 12:22:41.311119,30,High
2025-11-12 12:22:41.600922,27,High
2025-11-12 12:22:42.045666,28,High
2025-11-12 12:22:42.307190,28,High
2025-11-12 12:22:42.846873,28,High
2025-11-13 09:51:33.909620,37,High
2025-11-13 09:51:34.052414,38,High
2025-11-13 09:51:34.185792,35,High
2025-11-13 09:51:34.308761,37,High
2025-11-13 09:51:34.477070,37,High
2025-11-13 09:51:34.674037,38,High
2025-11-13 09:51:34.891376,36,High
2025-11-13 09:51:35.102972,36,High
2025-11-13 09:51:35.376973,35,High
2025-11-13 09:51:35.583073,36,High
2025-11-13 09:51:35.904367,36,High
2025-11-13 09:51:36.164134,37,High
2025-11-13 09:51:36.452738,34,High
2025-11-13 09:51:36.635920,37,High
2025-11-13 09:51:37.044021,34,High
2025-11-13 09:51:37.344312,33,High
2025-11-13 09:51:37.539261,33,High
2025-11-13 09:51:37.725594,36,High
2025-11-13 09:51:38.138446,34,High
2025-11-13 09:51:38.409064,34,High
2025-11-13 09:51:38.595797,33,High
2025-11-13 09:51:38.824093,33,High
2025-11-13 09:51:39.352591,33,High
2025-11-13 09:51:39.685733,33,High
2025-11-13 09:51:40.019921,34,High
2025-11-13 09:51:40.313763,35,High
2025-11-13 09:51:40.607823,36,High
2025-11-13 09:51:40.869450,35,High
2025-11-13 09:51:41.158612,35,High
2025-11-13 09:51:41.395615,35,High
2025-11-13 09:51:41.651051,34,High
2025-11-13 09:51:41.871226,31,High
2025-11-13 09:51:42.131680,31,High
2025-11-13 09:51:42.359600,32,High
2025-11-13 09:51:42.606432,30,High
2025-11-13 09:51:42.843281,32,High
2025-11-13 09:51:43.036684,34,High
2025-11-13 09:51:43.258247,33,High
2025-11-13 09:51:43.476178,36,High
2025-11-13 09:51:43.714480,38,High
2025-11-13 09:51:43.954294,35,High
2025-11-13 09:51:44.200585,33,High
2025-11-13 09:51:44.422917,35,High
2025-11-13 09:51:44.667560,33,High
2025-11-13 09:51:44.886986,34,High
2025-11-13 09:51:45.126895,35,High
2025-11-13 09:51:45.352979,37,High
2025-11-13 09:51:45.587067,36,High
2025-11-13 09:51:45.837798,36,High
2025-11-13 09:51:46.086244,36,High
2025-11-13 09:51:46.353185,40,High
2025-11-13 09:51:46.627789,41,High
2025-11-13 09:51:46.874361,37,High
2025-11-13 09:51:47.118437,38,High
2025-11-13 09:51:47.358111,40,High
2025-11-13 09:51:47.604941,37,High
2025-11-13 09:51:47.782933,39,High
2025-11-13 09:51:47.892626,37,High
2025-11-13 09:51:48.038668,38,High
2025-11-13 09:51:48.191895,38,High
2025-11-13 09:51:48.380543,36,High
2025-11-13 09:51:48.625537,39,High
2025-11-13 10:27:02.869094,37,High
2025-11-13 10:27:03.145304,38,High
2025-11-13 10:27:03.431213,35,High
2025-11-13 10:27:03.633817,37,High
2025-11-13 10:27:03.791051,37,High
2025-11-13 10:27:03.934240,38,High
2025-11-13 10:27:04.070604,36,High
2025-11-13 10:27:04.222126,36,High
2025-11-13 10:27:04.390494,35,High
2025-11-13 10:27:04.546491,36,High
2025-11-13 10:27:04.695411,36,High
2025-11-13 10:27:04.834550,37,High
2025-11-13 10:27:04.978359,34,High
2025-11-13 10:27:05.145726,37,High
2025-11-13 10:27:05.306776,34,High
2025-11-13 10:27:05.462494,33,High
2025-11-13 10:27:05.615064,33,High
2025-11-13 10:27:05.761144,36,High
2025-11-13 10:27:05.888116,34,High
2025-11-13 10:27:06.078754,34,High
2025-11-13 10:27:06.227063,33,High
2025-11-13 10:27:06.446098,33,High
2025-11-13 10:27:06.624224,33,High
2025-11-13 10:27:06.774142,33,High
2025-11-13 10:27:06.922025,34,High
2025-11-13 10:27:07.059925,35,High
2025-11-13 10:27:07.178294,36,High
2025-11-13 10:27:07.327110,35,High
2025-11-13 10:27:07.438226,35,High
2025-11-13 10:27:07.553505,35,High
2025-11-13 10:27:07.675182,34,High
2025-11-13 10:27:07.821172,31,High
2025-11-13 10:27:07.931723,31,High
2025-11-13 10:27:08.046807,32,High
2025-11-13 10:27:08.162394,30,High
2025-11-13 10:27:08.279350,32,High
2025-11-13 10:27:08.412881,34,High
2025-11-13 10:27:08.548465,33,High
2025-11-13 10:27:08.687227,36,High
2025-11-13 10:27:08.822706,38,High
2025-11-13 10:27:09.026109,35,High
2025-11-13 10:27:09.233967,33,High
2025-11-13 10:27:09.415786,35,High
2025-11-13 10:27:09.548004,33,High
2025-11-13 10:27:09.683809,34,High
2025-11-13 10:27:09.804546,35,High
2025-11-13 10:27:09.916050,37,High
2025-11-13 10:27:10.047971,36,High
2025-11-13 10:27:10.158378,36,High
2025-11-13 10:27:10.270796,36,High
2025-11-13 10:27:10.399259,40,High
2025-11-13 10:27:10.518147,41,High
2025-11-13 10:27:10.632101,37,High
2025-11-13 10:27:10.746425,38,High
2025-11-13 10:27:10.892529,40,High
2025-11-13 10:27:11.033917,37,High
2025-11-13 10:27:11.168309,39,High
2025-11-13 10:27:11.284428,37,High
2025-11-13 10:27:11.412185,38,High
2025-11-13 10:27:11.541235,38,High
2025-11-13 10:27:11.673247,36,High
2025-11-13 10:27:11.800587,39,High
2025-11-13 10:27:11.926400,36,High
2025-11-13 10:27:12.066857,37,High
2025-11-13 10:27:12.208932,36,High
2025-11-13 10:27:12.339355,36,High
2025-11-13 10:27:12.469354,39,High
2025-11-13 10:27:12.586236,37,High
2025-11-13 10:27:12.698751,35,High
2025-11-13 10:27:12.814025,36,High
2025-11-13 10:27:12.929676,39,High
2025-11-13 10:27:13.049170,38,High
2025-11-13 10:27:13.167461,38,High
2025-11-13 10:27:13.284261,41,High
2025-11-13 10:27:13.405231,42,High
2025-11-13 10:27:13.517723,40,High
2025-11-13 10:27:13.630806,41,High
2025-11-13 10:27:13.744044,42,High
2025-11-13 10:27:13.858632,41,High
2025-11-13 10:27:13.974473,40,High
2025-11-13 10:27:14.096821,40,High
2025-11-13 10:27:14.231134,37,High
2025-11-13 10:27:14.345131,41,High
2025-11-13 10:27:14.497550,38,High
2025-11-13 10:27:14.625752,38,High
2025-11-13 10:27:14.752836,38,High
2025-11-13 10:27:14.879661,37,High
2025-11-13 10:27:15.008489,36,High
2025-11-13 10:27:15.135175,38,High
2025-11-13 10:27:15.262879,38,High
2025-11-13 10:27:15.388763,40,High
2025-11-13 10:27:15.506035,38,High
2025-11-13 10:27:15.620428,37,High
2025-11-13 10:27:15.733502,37,High
2025-11-13 10:27:15.846515,35,High
2025-11-13 10:27:15.961752,35,High
2025-11-13 10:27:16.075017,36,High
2025-11-13 10:27:16.214890,35,High
2025-11-13 10:27:16.336882,37,High
2025-11-13 10:27:16.466796,37,High
2025-11-13 10:27:16.607800,35,High
2025-11-13 10:27:16.732252,38,High
2025-11-13 10:27:16.857738,37,High
2025-11-13 10:27:16.975930,38,High
2025-11-13 10:27:17.083840,36,High
2025-11-13 10:27:17.191957,35,High
2025-11-13 10:27:17.295850,33,High
2025-11-13 10:27:17.413746,35,High
2025-11-13 10:27:17.527926,32,High
2025-11-13 10:27:17.639214,32,High
2025-11-13 10:27:17.752632,33,High
2025-11-13 10:27:17.869855,32,High
2025-11-13 10:27:17.983900,33,High
2025-11-13 10:27:18.096317,31,High
2025-11-13 10:27:18.210269,34,High
2025-11-13 10:27:18.322816,32,High
2025-11-13 10:27:18.450735,30,High
2025-11-13 10:27:18.559053,29,High
2025-11-13 10:27:18.668700,28,High
2025-11-13 10:27:18.783688,30,High
2025-11-13 10:27:18.893597,32,High
2025-11-13 10:27:19.002575,33,High
2025-11-13 10:27:19.110928,32,High
2025-11-13 10:27:19.220782,35,High
2025-11-13 10:27:19.329570,37,High
2025-11-13 10:27:19.438533,36,High
2025-11-13 10:27:19.551848,38,High
2025-11-13 10:27:19.662638,33,High
2025-11-13 10:27:19.770893,35,High
2025-11-13 10:27:19.878907,34,High
2025-11-13 10:27:19.985371,32,High
2025-11-13 10:27:20.094303,33,High
2025-11-13 10:27:20.201221,31,High
2025-11-13 10:27:20.311947,31,High
2025-11-13 10:27:20.437602,32,High
2025-11-13 10:27:20.554998,32,High
2025-11-13 10:27:20.667344,31,High
2025-11-13 10:27:20.800939,31,High
2025-11-13 10:27:20.912407,33,High
2025-11-13 10:27:21.028615,30,High
2025-11-13 10:27:21.143053,33,High
2025-11-13 10:27:21.261532,28,High
2025-11-13 10:27:21.372794,30,High
2025-11-13 10:27:21.479480,30,High
2025-11-13 10:27:21.580057,31,High
2025-11-13 10:27:21.680456,30,High
2025-11-13 10:27:21.783386,29,High
2025-11-13 10:27:21.887488,30,High
2025-11-13 10:27:21.989538,30,High
2025-11-13 10:27:22.093029,30,High
2025-11-13 10:27:22.196241,30,High
2025-11-13 10:27:22.298726,30,High
2025-11-13 10:27:22.407211,28,High
2025-11-13 10:27:22.506969,29,High
2025-11-13 10:27:22.611423,29,High
2025-11-13 10:27:22.709825,30,High
2025-11-13 10:27:22.813140,30,High
2025-11-13 10:27:22.917865,29,High
2025-11-13 10:27:23.026003,26,High
2025-11-13 10:27:23.130434,29,High
2025-11-13 10:27:23.239981,30,High
2025-11-13 10:27:23.358441,28,High
2025-11-13 10:27:23.481969,30,High
2025-11-13 10:27:23.598689,29,High
2025-11-13 10:27:23.713573,29,High
2025-11-13 10:27:23.828470,31,High
2025-11-13 10:27:23.946192,30,High
2025-11-13 10:27:24.066194,30,High
2025-11-13 10:27:24.183141,30,High
2025-11-13 10:27:24.305722,30,High
2025-11-13 10:27:24.427855,29,High
2025-11-13 10:27:24.537494,30,High
2025-11-13 10:27:24.645930,28,High
2025-11-13 10:27:24.751631,29,High
2025-11-13 10:27:24.856744,29,High
2025-11-13 10:27:24.972782,29,High
2025-11-13 10:27:25.080221,29,High
2025-11-13 10:27:25.185943,30,High
2025-11-13 10:27:25.294201,29,High
2025-11-13 10:27:25.398490,28,High
2025-11-13 10:27:25.503169,30,High
2025-11-13 10:27:25.609227,30,High
2025-11-13 10:27:25.717118,27,High
2025-11-13 10:27:25.819871,30,High
2025-11-13 10:27:25.928934,27,High
2025-11-13 10:27:26.036277,28,High
2025-11-13 10:27:26.143954,28,High
2025-11-13 10:27:26.254378,28,High
2025-11-13 10:27:26.363858,29,High
2025-11-13 10:27:26.496045,30,High
2025-11-13 10:27:26.615832,30,High
2025-11-13 10:27:26.737514,30,High
2025-11-13 10:27:26.855926,31,High
2025-11-13 10:27:26.981112,32,High
2025-11-13 10:27:27.114234,32,High
2025-11-13 10:27:27.283641,31,High
2025-11-13 10:27:27.403273,33,High
2025-11-13 10:27:27.518299,34,High
2025-11-13 10:27:27.629490,35,High
2025-11-13 10:27:27.738857,32,High
2025-11-13 10:27:27.847954,34,High
2025-11-13 10:27:27.957989,32,High
2025-11-13 10:27:28.070011,32,High
2025-11-13 10:27:28.187518,32,High
2025-11-13 10:27:28.293257,31,High
2025-11-13 10:27:28.410153,32,High
2025-11-13 10:27:28.537416,32,High
2025-11-13 10:27:28.652460,29,High
2025-11-13 10:27:28.759924,28,High
2025-11-13 10:27:28.870559,27,High
2025-11-13 10:27:28.984085,26,High
2025-11-13 10:27:29.095760,28,High
2025-11-13 10:27:29.210943,28,High
2025-11-13 10:27:29.333896,29,High
2025-11-13 10:27:29.459983,28,High
2025-11-13 10:27:29.579184,28,High
2025-11-13 10:27:29.714298,28,High
2025-11-13 10:27:29.835523,29,High
2025-11-13 10:27:29.954755,31,High
2025-11-13 10:27:30.076314,31,High
2025-11-13 10:27:30.198772,31,High
2025-11-13 10:27:30.316649,29,High
2025-11-13 10:27:30.450977,28,High
2025-11-13 10:27:30.568155,29,High
2025-11-13 10:27:30.681681,24,High
2025-11-13 10:27:30.795710,27,High
2025-11-13 10:27:30.898533,27,High
2025-11-13 10:27:31.005821,26,High
2025-11-13 10:27:31.109367,26,High
2025-11-13 10:27:31.219158,28,High
2025-11-13 10:27:31.340405,30,High
2025-11-13 10:27:31.474701,30,High
2025-11-13 10:27:31.585889,29,High
2025-11-13 10:27:31.694225,28,High
2025-11-13 10:27:31.803622,28,High
2025-11-13 10:27:31.908456,26,High
2025-11-13 10:27:32.012801,26,High
2025-11-13 10:27:32.118452,27,High
2025-11-13 10:27:32.225085,27,High
2025-11-13 10:27:32.331233,27,High
2025-11-13 10:27:32.458326,26,High
2025-11-13 10:27:32.587394,26,High
2025-11-13 10:27:32.705595,28,High
2025-11-13 10:27:32.819442,26,High
2025-11-13 10:27:32.932150,27,High
2025-11-13 10:27:33.047074,25,High
2025-11-13 10:27:33.162552,25,High
2025-11-13 10:27:33.276363,25,High
2025-11-13 10:27:33.388492,24,High
2025-11-13 10:27:33.496756,25,High
2025-11-13 10:27:33.600828,25,High
2025-11-13 10:27:33.714438,25,High
2025-11-13 10:27:33.821065,27,High
2025-11-13 10:27:33.929290,28,High
2025-11-13 10:27:34.038030,29,High
2025-11-13 10:27:34.144147,30,High
2025-11-13 10:27:34.309990,29,High
2025-11-13 10:27:34.519012,28,High
2025-11-13 10:27:34.727834,28,High
2025-11-13 10:27:34.951878,29,High
2025-11-13 10:27:35.165420,28,High
2025-11-13 10:27:35.399052,26,High
2025-11-13 10:27:35.608703,26,High
2025-11-13 10:27:35.822448,29,High
2025-11-13 10:27:36.022304,27,High
2025-11-13 10:27:36.226577,28,High
2025-11-13 10:27:36.454805,30,High
2025-11-13 10:27:36.641726,26,High
2025-11-13 10:27:36.846482,28,High
2025-11-13 10:27:37.063010,29,High
2025-11-13 10:27:37.265851,28,High
2025-11-13 10:27:37.473906,27,High
2025-11-13 10:27:37.666876,26,High
2025-11-13 10:27:37.836805,30,High
2025-11-13 10:27:38.034389,29,High
2025-11-13 10:27:38.237932,29,High
2025-11-13 10:27:38.516139,29,High
2025-11-13 10:27:38.728463,30,High
2025-11-13 10:27:38.933859,31,High
2025-11-13 10:27:39.147186,32,High
2025-11-13 10:27:39.367002,30,High
2025-11-13 10:27:39.601712,30,High
2025-11-13 10:27:39.822836,30,High
2025-11-13 10:27:40.070215,28,High
2025-11-13 10:27:40.302983,28,High
2025-11-13 10:27:40.538123,29,High
2025-11-13 10:27:40.789122,29,High
2025-11-13 10:27:41.044715,28,High
2025-11-13 10:27:41.188558,26,High
2025-11-13 10:27:41.333430,27,High
2025-11-13 10:27:41.504408,29,High
2025-11-13 10:27:41.660549,29,High
2025-11-13 10:27:41.937220,31,High
2025-11-13 10:27:42.192417,34,High
2025-11-13 10:27:42.452292,29,High
2025-11-13 10:27:42.669764,30,High
2025-11-13 10:27:43.059180,32,High
2025-11-13 10:27:43.385070,30,High
2025-11-13 10:27:43.660098,30,High
2025-11-13 10:27:43.891363,31,High
2025-11-13 10:27:44.178735,29,High
2025-11-13 10:27:44.558219,28,High
2025-11-13 10:27:44.881854,29,High
2025-11-13 10:27:45.106834,28,High
2025-11-13 10:27:45.336468,26,High
2025-11-13 10:27:45.557689,28,High
2025-11-13 10:27:45.790719,29,High
2025-11-13 10:27:46.018784,31,High
2025-11-13 10:27:46.239924,28,High
2025-11-13 10:27:46.462632,31,High
2025-11-13 10:27:46.678502,25,High
2025-11-13 10:27:46.921336,28,High
2025-11-13 10:27:47.126192,29,High
2025-11-13 10:27:47.324249,29,High
2025-11-13 10:27:47.522781,26,High
2025-11-13 10:27:47.730432,28,High
2025-11-13 10:27:47.938256,29,High
2025-11-13 10:27:48.151046,28,High
2025-11-13 10:27:48.342394,28,High
2025-11-13 10:27:48.540550,29,High
2025-11-13 10:27:48.723530,31,High
2025-11-13 10:27:48.907186,31,High
2025-11-13 10:27:49.099829,30,High
2025-11-13 10:27:49.286366,29,High
2025-11-13 10:27:49.450268,28,High
2025-11-13 10:27:49.586668,28,High
2025-11-13 10:27:49.759271,29,High
2025-11-13 10:27:49.916853,28,High
2025-11-13 10:27:50.113400,29,High
2025-11-13 10:27:50.320933,30,High
2025-11-13 10:27:50.516867,29,High
2025-11-13 10:27:50.716615,28,High
2025-11-13 10:27:50.906499,28,High
2025-11-13 10:27:51.116804,33,High
2025-11-13 10:27:51.305335,32,High
2025-11-13 10:27:51.518536,31,High
2025-11-13 10:27:51.714028,29,High
2025-11-13 10:27:51.909831,29,High
2025-11-13 10:27:52.106436,32,High
2025-11-13 10:27:52.304838,33,High
2025-11-13 10:27:52.528025,32,High
2025-11-13 10:34:52.550613,37,High
2025-11-13 10:34:52.817435,38,High
2025-11-13 10:34:53.041779,35,High
2025-11-13 10:34:53.261348,37,High
2025-11-13 10:34:53.475925,37,High
2025-11-13 10:34:53.713142,38,High
2025-11-13 10:34:53.953419,36,High
2025-11-13 10:34:54.234296,36,High
2025-11-13 10:34:54.530560,35,High
2025-11-13 10:34:54.742804,36,High
2025-11-13 10:34:54.952705,36,High
2025-11-13 10:34:55.123982,37,High
2025-11-13 10:34:55.340003,34,High
2025-11-13 10:34:55.537554,37,High
2025-11-13 10:34:55.752869,34,High
2025-11-13 10:34:55.997239,33,High
2025-11-13 10:34:56.219520,33,High
2025-11-13 10:34:56.436856,36,High
2025-11-13 10:34:56.696415,34,High
2025-11-13 10:34:56.885111,34,High
2025-11-13 10:34:57.223665,33,High
2025-11-13 10:34:57.459583,33,High
2025-11-13 10:34:57.686499,33,High
2025-11-13 10:34:57.887064,33,High
2025-11-13 10:34:58.123664,34,High
2025-11-13 10:34:58.332558,35,High
2025-11-13 10:34:58.519804,36,High
2025-11-13 10:34:58.754862,35,High
2025-11-13 10:34:58.933933,35,High
2025-11-13 10:34:59.066677,35,High
2025-11-13 10:34:59.218088,34,High
2025-11-13 10:34:59.339531,31,High
2025-11-13 10:34:59.514393,31,High
2025-11-13 10:34:59.733917,32,High
2025-11-13 10:34:59.936738,30,High
2025-11-13 10:35:00.132493,32,High
2025-11-13 10:35:00.334715,34,High
2025-11-13 10:35:00.536897,33,High
2025-11-13 10:35:00.857578,36,High
2025-11-13 10:35:01.080719,38,High
2025-11-13 10:35:01.417750,35,High
2025-11-13 10:35:01.643305,33,High
2025-11-13 10:35:01.850625,35,High
2025-11-13 10:35:02.057962,33,High
2025-11-13 10:35:02.266431,34,High
2025-11-13 10:35:02.469899,35,High
2025-11-13 10:35:02.662774,37,High
2025-11-13 10:35:02.897811,36,High
2025-11-13 10:35:03.100160,36,High
2025-11-13 10:35:03.334623,36,High
2025-11-13 10:35:03.540939,40,High
2025-11-13 10:35:03.745896,41,High
2025-11-13 10:35:03.962352,37,High
2025-11-13 10:35:04.157334,38,High
2025-11-13 10:35:04.386276,40,High
2025-11-13 10:35:04.548844,37,High
2025-11-13 10:35:04.730273,39,High
2025-11-13 10:35:04.952141,37,High
2025-11-13 10:35:05.167395,38,High
2025-11-13 10:35:05.357381,38,High
2025-11-13 10:35:05.555281,36,High
2025-11-13 10:35:05.760798,39,High
2025-11-13 10:35:05.977769,36,High
2025-11-13 10:35:06.170381,37,High
2025-11-13 10:35:06.390708,36,High
2025-11-13 10:35:06.597430,36,High
2025-11-13 10:35:06.793236,39,High
2025-11-13 10:35:07.024397,37,High
2025-11-13 10:35:07.237160,35,High
2025-11-13 10:35:07.454639,36,High
2025-11-13 10:35:07.663082,39,High
2025-11-13 10:35:07.867069,38,High
2025-11-13 10:35:08.087859,38,High
2025-11-13 10:35:08.296670,41,High
2025-11-13 10:35:08.520938,42,High
2025-11-13 10:35:08.731416,40,High
2025-11-13 10:35:08.937189,41,High
2025-11-13 10:35:09.149725,42,High
2025-11-13 10:35:09.364671,41,High
2025-11-13 10:35:09.582438,40,High
2025-11-13 10:35:09.782174,40,High
2025-11-13 10:35:10.012607,37,High
2025-11-13 10:35:10.215204,41,High
2025-11-13 10:35:10.410979,38,High
2025-11-13 10:35:10.653035,38,High
2025-11-13 10:35:10.846774,38,High
2025-11-13 10:35:11.048239,37,High
2025-11-13 10:35:11.331291,36,High
2025-11-13 10:35:11.550224,38,High
2025-11-13 10:35:11.940590,38,High
2025-11-13 10:35:12.186996,40,High
2025-11-13 10:35:12.431796,38,High
2025-11-13 10:35:12.639764,37,High
2025-11-13 10:35:12.865203,37,High
2025-11-13 10:35:13.072217,35,High
2025-11-13 10:35:13.276612,35,High
2025-11-13 10:35:13.499531,36,High
2025-11-13 10:35:13.701209,35,High
2025-11-13 10:35:13.938810,37,High
2025-11-13 10:35:14.139992,37,High
2025-11-13 10:35:14.348113,35,High
2025-11-13 10:35:14.542620,38,High
2025-11-13 10:35:14.746738,37,High
2025-11-13 10:35:14.973197,38,High
2025-11-13 10:35:15.174010,36,High
2025-11-13 10:35:15.344223,35,High
2025-11-13 10:35:15.543355,33,High
2025-11-13 10:35:15.745939,35,High
2025-11-13 10:35:15.996836,32,High
2025-11-13 10:35:16.194198,32,High
2025-11-13 10:35:16.393203,33,High
2025-11-13 10:35:16.594365,32,High
2025-11-13 10:35:16.795224,33,High
2025-11-13 10:35:17.022050,31,High
2025-11-13 10:35:17.225934,34,High
2025-11-13 10:35:17.437038,32,High
2025-11-13 10:35:17.641936,30,High
2025-11-13 10:35:17.838356,29,High
2025-11-13 10:35:18.081657,28,High
2025-11-13 10:35:18.273412,30,High
2025-11-13 10:35:18.479202,32,High
2025-11-13 10:35:18.680417,33,High
2025-11-13 10:35:18.891696,32,High
2025-11-13 10:35:19.144597,35,High
2025-11-13 10:35:19.373698,37,High
2025-11-13 10:35:19.624009,36,High
2025-11-13 10:35:19.850207,38,High
2025-11-13 10:35:20.123067,33,High
2025-11-13 10:35:20.365412,35,High
2025-11-13 10:35:20.619483,34,High
2025-11-13 10:35:20.836029,32,High
2025-11-13 10:35:21.075482,33,High
2025-11-13 10:35:21.295360,31,High
2025-11-13 10:35:21.521931,31,High
